GlobalRank,TldRank,Domain,TLD,RefSubNets,RefIPs,IDN_Domain,IDN_TLD,PrevGlobalRank,PrevTldRank,PrevRefSubNets,PrevRefIPs
840743,5467,vivorio.com.br,br,271,310,vivorio.com.br,br,871659,5723,260,308
840835,5468,colcci.com.br,br,271,309,colcci.com.br,br,835464,5474,267,310
840836,5469,transtuts.com.br,br,271,309,transtuts.com.br,br,804258,5270,274,307
840837,5470,fespsp.org.br,br,271,309,fespsp.org.br,br,816847,5351,271,311
840905,5471,diagnosticosdobrasil.com.br,br,271,308,diagnosticosdobrasil.com.br,br,855690,5612,263,310
840906,5472,equipotel.com.br,br,271,308,equipotel.com.br,br,775165,5068,281,317
840996,5473,netmovies.com.br,br,271,307,netmovies.com.br,br,831170,5449,268,305
840997,5474,eldorado.org.br,br,271,307,eldorado.org.br,br,872535,5734,260,297
841191,5475,unigran.br,br,271,305,unigran.br,br,855364,5607,263,315
841448,5476,controlid.com.br,br,271,302,controlid.com.br,br,841567,5511,266,296
841530,5477,comercialiso.com.br,br,271,301,comercialiso.com.br,br,890459,5835,257,283
841531,5478,imaborrachas.com.br,br,271,301,imaborrachas.com.br,br,890461,5837,257,283
841532,5479,janox.com.br,br,271,301,janox.com.br,br,879067,5771,259,286
841533,5480,ledturismo.com.br,br,271,301,ledturismo.com.br,br,890462,5838,257,283
841645,5481,territoriosirius.com.br,br,271,300,territoriosirius.com.br,br,808803,5303,273,302
841731,5482,funceme.br,br,271,299,funceme.br,br,836693,5487,267,296
841732,5483,appsindicato.org.br,br,271,299,appsindicato.org.br,br,912129,5960,253,291
842011,5484,fenatran.com.br,br,271,295,fenatran.com.br,br,788195,5168,278,297
842012,5485,mobilidadesampa.com.br,br,271,295,mobilidadesampa.com.br,br,827125,5424,269,296
842080,5486,fenasucro.com.br,br,271,294,fenasucro.com.br,br,836605,5485,267,297
843377,5487,lojastartover.com.br,br,270,343,lojastartover.com.br,br,824124,5399,269,346
843401,5488,walmartbrasil.com.br,br,270,342,walmartbrasil.com.br,br,927781,6043,250,340
843485,5489,revistacinetica.com.br,br,270,339,revistacinetica.com.br,br,844234,5520,265,336
843862,5490,bradescori.com.br,br,270,330,bradescori.com.br,br,789871,5175,277,335
844008,5491,erastogaertner.com.br,br,270,327,erastogaertner.com.br,br,798544,5224,275,327
844065,5492,colegioferraz.com.br,br,270,326,colegioferraz.com.br,br,811438,5314,272,326
844246,5493,adjetivocetep.com.br,br,270,323,adjetivocetep.com.br,br,802805,5254,274,327
844310,5494,mxparts.com.br,br,270,322,mxparts.com.br,br,820433,5372,270,324
844439,5495,aprovaconcursos.com.br,br,270,320,aprovaconcursos.com.br,br,845735,5534,265,309
844819,5496,vanita.com.br,br,270,314,vanita.com.br,br,821066,5382,270,314
844962,5497,genera.com.br,br,270,312,genera.com.br,br,835208,5471,267,314
845138,5498,felipebcortes.com.br,br,270,310,felipebcortes.com.br,br,803546,5263,274,316
845139,5499,magnetis.com.br,br,270,310,magnetis.com.br,br,812161,5320,272,315
845140,5500,siabrasil.com.br,br,270,310,siabrasil.com.br,br,835336,5473,267,312
845216,5501,movile.com.br,br,270,309,movile.com.br,br,803603,5264,274,315
845217,5502,pizzariatimeexpress.com.br,br,270,309,pizzariatimeexpress.com.br,br,845529,5533,265,312
845492,5503,fsindical.org.br,br,270,306,fsindical.org.br,br,861099,5645,262,307
845568,5504,cuidadospelavida.com.br,br,270,305,cuidadospelavida.com.br,br,787277,5160,278,313
845658,5505,clicportal.com.br,br,270,304,clicportal.com.br,br,830501,5445,268,313
845752,5506,onofre.com.br,br,270,303,onofre.com.br,br,816761,5349,271,312
845952,5507,formandopastores.com.br,br,270,301,formandopastores.com.br,br,890460,5836,257,283
846365,5508,eguiacomercial.com.br,br,270,296,eguiacomercial.com.br,br,817722,5359,271,301
846366,5509,sescacre.com.br,br,270,296,sescacre.com.br,br,847299,5556,265,291
847319,5510,facilzap.com.br,br,269,489,facilzap.com.br,br,874423,5744,259,518
847853,5511,proddigital.com.br,br,269,348,proddigital.com.br,br,819418,5366,270,349
847872,5512,juntossomosmais.com.br,br,269,347,juntossomosmais.com.br,br,864750,5667,261,342
847967,5513,liquitec.com.br,br,269,342,liquitec.com.br,br,854322,5596,263,342
847986,5514,zanettesaudevisual.com.br,br,269,341,zanettesaudevisual.com.br,br,887071,5806,257,341
848079,5515,hinova.com.br,br,269,338,hinova.com.br,br,898490,5879,255,329
848179,5516,tecnoshowcomigo.com.br,br,269,335,tecnoshowcomigo.com.br,br,849298,5564,264,336
848272,5517,ellun.com.br,br,269,333,ellun.com.br,br,875812,5747,259,338
848379,5518,alfaconcursos.com.br,br,269,331,alfaconcursos.com.br,br,773246,5058,281,350
848473,5519,eradofogo.com.br,br,269,329,eradofogo.com.br,br,887210,5809,257,331
848541,5520,r2motos.com.br,br,269,328,r2motos.com.br,br,-1,-1,-1,-1
848640,5521,tiespecialistas.com.br,br,269,326,tiespecialistas.com.br,br,854485,5598,263,334
848641,5522,mamrio.org.br,br,269,326,mamrio.org.br,br,829857,5438,268,323
848911,5523,pco.org.br,br,269,321,pco.org.br,br,829929,5440,268,322
849039,5524,jeonline.com.br,br,269,319,jeonline.com.br,br,806857,5283,273,330
849040,5525,abneuro.org.br,br,269,319,abneuro.org.br,br,803129,5260,274,322
849216,5526,rboconcursos.com.br,br,269,316,rboconcursos.com.br,br,830158,5441,268,318
849425,5527,ecofinders.com.br,br,269,313,ecofinders.com.br,br,820606,5374,270,321
849562,5528,certi.org.br,br,269,311,certi.org.br,br,812715,5326,272,308
849641,5529,lucrandocomdelivery.com.br,br,269,310,lucrandocomdelivery.com.br,br,840112,5502,266,313
849869,5530,natue.com.br,br,269,307,natue.com.br,br,798899,5228,275,321
850033,5531,groupon.com.br,br,269,305,groupon.com.br,br,836082,5482,267,303
850204,5532,isotecfibras.com.br,br,269,303,isotecfibras.com.br,br,855966,5615,263,306
850205,5533,viveraprender.org.br,br,269,303,viveraprender.org.br,br,846413,5542,265,301
850392,5534,cloue.com.br,br,269,301,cloue.com.br,br,831425,5451,268,302
850393,5535,cbtm.org.br,br,269,301,cbtm.org.br,br,846412,5541,265,301
850501,5536,observatoriodamineracao.com.br,br,269,300,observatoriodamineracao.com.br,br,826138,5419,269,307
850502,5537,rbtv.com.br,br,269,300,rbtv.com.br,br,900226,5894,255,298
850590,5538,prosafe.com.br,br,269,299,prosafe.com.br,br,812484,5323,272,311
850839,5539,febab.org.br,br,269,296,febab.org.br,br,862364,5660,262,293
850923,5540,temlondrina.com.br,br,269,295,temlondrina.com.br,br,813196,5328,272,302
851375,5541,profissaobiotec.com.br,br,269,287,profissaobiotec.com.br,br,818373,5364,271,289
851496,5542,asecbrasil.org.br,br,269,283,asecbrasil.org.br,br,776142,5074,281,294
852002,5543,globalstore.com.br,br,268,402,globalstore.com.br,br,952541,6208,246,409
852597,5544,espirito.org.br,br,268,341,espirito.org.br,br,-1,-1,-1,-1
852763,5545,20bet.net.br,br,268,335,20bet.net.br,br,849435,5567,264,332
852801,5546,jetx.net.br,br,268,334,jetx.net.br,br,877593,5760,259,301
853269,5547,noticenter.com.br,br,268,324,noticenter.com.br,br,865290,5673,261,323
853370,5548,megalu.com.br,br,268,322,megalu.com.br,br,898718,5882,255,322
853423,5549,tiojorge.com.br,br,268,321,tiojorge.com.br,br,820546,5373,270,322
853534,5550,woba.com.br,br,268,319,woba.com.br,br,845176,5528,265,317
853652,5551,neofart.com.br,br,268,317,neofart.com.br,br,834820,5468,267,320
853790,5552,macamp.com.br,br,268,315,macamp.com.br,br,888229,5820,257,309
853939,5553,habbo.com.br,br,268,313,habbo.com.br,br,811795,5316,272,320
853940,5554,multybrinquedos.com.br,br,268,313,multybrinquedos.com.br,br,830433,5444,268,314
854233,5555,mdiasbranco.com.br,br,268,309,mdiasbranco.com.br,br,840549,5507,266,307
854480,5556,terracoitalia.com.br,br,268,306,terracoitalia.com.br,br,877592,5759,259,301
854691,5557,alecostafotografia.com.br,br,268,304,alecostafotografia.com.br,br,866439,5683,261,305
854760,5558,intersolar.net.br,br,268,303,intersolar.net.br,br,779498,5104,280,311
854761,5559,agroecologia.org.br,br,268,303,agroecologia.org.br,br,808649,5300,273,304
854966,5560,bigdatacorp.com.br,br,268,301,bigdatacorp.com.br,br,804004,5266,274,310
855054,5561,baldebranco.com.br,br,268,300,baldebranco.com.br,br,808940,5304,273,300
855249,5562,palavrabemescrita.com.br,br,268,298,palavrabemescrita.com.br,br,787735,5163,278,307
855520,5563,novaeletronica.com.br,br,268,295,novaeletronica.com.br,br,813490,5329,272,298
855521,5564,institutodeengenharia.org.br,br,268,295,institutodeengenharia.org.br,br,827042,5422,269,297
855913,5565,tratamentodeagua.com.br,br,268,289,tratamentodeagua.com.br,br,831865,5455,268,297
855953,5566,presconconstrucoes.com.br,br,268,288,presconconstrucoes.com.br,br,809338,5306,273,292
856000,5567,rose-plastic.com.br,br,268,287,rose-plastic.com.br,br,862643,5662,262,290
856108,5568,laadexpo.com.br,br,268,284,laadexpo.com.br,br,847584,5557,265,286
856109,5569,sportpress.com.br,br,268,284,sportpress.com.br,br,832269,5460,268,291
856805,5570,universonautico.com.br,br,267,390,universonautico.com.br,br,-1,-1,-1,-1
857025,5571,melhorrastreio.com.br,br,267,369,melhorrastreio.com.br,br,898207,5875,255,357
857357,5572,filatobene.com.br,br,267,339,filatobene.com.br,br,887031,5804,257,344
857543,5573,pinup-brazil.com.br,br,267,333,pinup-brazil.com.br,br,849393,5566,264,333
858046,5574,clam.org.br,br,267,323,clam.org.br,br,830159,5442,268,318
858161,5575,revistamenu.com.br,br,267,321,revistamenu.com.br,br,865917,5676,261,312
858212,5576,ctb.org.br,br,267,320,ctb.org.br,br,887691,5814,257,318
858269,5577,institutolegatus.com.br,br,267,319,institutolegatus.com.br,br,844660,5524,265,326
858381,5578,cartaoriocard.com.br,br,267,317,cartaoriocard.com.br,br,835061,5470,267,316
858442,5579,lbv.org.br,br,267,316,lbv.org.br,br,870489,5709,260,328
858510,5580,openenglish.com.br,br,267,315,openenglish.com.br,br,816183,5343,271,320
858579,5581,facileme.com.br,br,267,314,facileme.com.br,br,882621,5781,258,309
858810,5582,abavexpo.com.br,br,267,311,abavexpo.com.br,br,845528,5532,265,312
858999,5583,zahar.com.br,br,267,309,zahar.com.br,br,871587,5720,260,309
859219,5584,ipv6.br,br,267,306,ipv6.br,br,840983,5510,266,302
859310,5585,laghettohoteis.com.br,br,267,305,laghettohoteis.com.br,br,782848,5127,279,319
859392,5586,crmvsp.gov.br,br,267,304,crmvsp.gov.br,br,804086,5267,274,309
859645,5587,cooptrade.com.br,br,267,301,cooptrade.com.br,br,791225,5188,277,315
859719,5588,vallerustico.com.br,br,267,300,vallerustico.com.br,br,835735,5479,267,307
859720,5589,inpev.org.br,br,267,300,inpev.org.br,br,817562,5356,271,303
859882,5590,pretapretinha.com.br,br,267,298,pretapretinha.com.br,br,800100,5238,275,306
859973,5591,fenasan.com.br,br,267,297,fenasan.com.br,br,851724,5584,264,298
860065,5592,agenda2030.com.br,br,267,296,agenda2030.com.br,br,800172,5239,275,305
860154,5593,nelore.org.br,br,267,295,nelore.org.br,br,841568,5512,266,296
860155,5594,ijc.org.br,br,267,295,ijc.org.br,br,817643,5358,271,302
860490,5595,volkswagen.com.br,br,267,291,volkswagen.com.br,br,804720,5272,274,301
860830,5596,rigetec.com.br,br,267,285,rigetec.com.br,br,813773,5330,272,292
860963,5597,mxm.com.br,br,267,280,mxm.com.br,br,823019,5396,270,283
861026,5598,theled.com.br,br,267,273,theled.com.br,br,863387,5666,262,270
861518,5599,arvoredo.com.br,br,266,410,arvoredo.com.br,br,-1,-1,-1,-1
862004,5600,virtuaserver.com.br,br,266,354,virtuaserver.com.br,br,887056,5805,257,342
862025,5601,gartic.com.br,br,266,351,gartic.com.br,br,849093,5563,264,348
862026,5602,sofisadireto.com.br,br,266,351,sofisadireto.com.br,br,828714,5429,268,359
862462,5603,infoinvest.com.br,br,266,331,infoinvest.com.br,br,870488,5708,260,328
862692,5604,minhalojanouol.com.br,br,266,326,minhalojanouol.com.br,br,876380,5752,259,320
862932,5605,facetconcursos.com.br,br,266,322,facetconcursos.com.br,br,844518,5523,265,329
863160,5606,guiadoinvestidor.com.br,br,266,318,guiadoinvestidor.com.br,br,798369,5222,275,330
863557,5607,inhire.com.br,br,266,312,inhire.com.br,br,994482,6462,240,274
863947,5608,aegea.com.br,br,266,307,aegea.com.br,br,835549,5476,267,309
864025,5609,edicoescnbb.com.br,br,266,306,edicoescnbb.com.br,br,839748,5501,266,319
864107,5610,jrmcoaching.com.br,br,266,305,jrmcoaching.com.br,br,876900,5755,259,311
864108,5611,santanderuniversidades.com.br,br,266,305,santanderuniversidades.com.br,br,816942,5352,271,310
864263,5612,bancoreal.com.br,br,266,303,bancoreal.com.br,br,872247,5730,260,300
864264,5613,fisk.com.br,br,266,303,fisk.com.br,br,888606,5825,257,303
864351,5614,banese.com.br,br,266,302,banese.com.br,br,846500,5543,265,300
864451,5615,coopanestes.com.br,br,266,301,coopanestes.com.br,br,836081,5481,267,303
864452,5616,crea-rs.org.br,br,266,301,crea-rs.org.br,br,787278,5161,278,313
864632,5617,faculdadeagora.edu.br,br,266,299,faculdadeagora.edu.br,br,846059,5538,265,305
865472,5618,tvmenorah.com.br,br,266,290,tvmenorah.com.br,br,832034,5458,268,295
865770,5619,eaemaq.com.br,br,266,285,eaemaq.com.br,br,879066,5770,259,286
865916,5620,maisteixeira.com.br,br,266,281,maisteixeira.com.br,br,809271,5305,273,294
867273,5621,multdivision.com.br,br,265,340,multdivision.com.br,br,904154,5908,254,341
867332,5622,miess.com.br,br,265,337,miess.com.br,br,859778,5633,262,329
867395,5623,not.br,br,265,335,not.br,br,819724,5369,270,338
867458,5624,oab-ba.org.br,br,265,333,oab-ba.org.br,br,865034,5671,261,329
867496,5625,listadecasamento.com.br,br,265,332,listadecasamento.com.br,br,904252,5910,254,333
867497,5626,myside.com.br,br,265,332,myside.com.br,br,887535,5812,257,321
867625,5627,construtorabesser.com.br,br,265,329,construtorabesser.com.br,br,849726,5568,264,326
867626,5628,esquadrissima.com.br,br,265,329,esquadrissima.com.br,br,875965,5749,259,330
867627,5629,portoitajai.com.br,br,265,329,portoitajai.com.br,br,859964,5634,262,325
867628,5630,verdazzo.com.br,br,265,329,verdazzo.com.br,br,870698,5712,260,323
867737,5631,funnygames.com.br,br,265,327,funnygames.com.br,br,887534,5811,257,321
867738,5632,unibanco.com.br,br,265,327,unibanco.com.br,br,849839,5569,264,324
867898,5633,mundopoker.com.br,br,265,324,mundopoker.com.br,br,850378,5574,264,315
868133,5634,bitdefender.com.br,br,265,320,bitdefender.com.br,br,802493,5251,274,333
868187,5635,habibs.com.br,br,265,319,habibs.com.br,br,839569,5499,266,322
868422,5636,zucarella.com.br,br,265,315,zucarella.com.br,br,910529,5942,253,314
868484,5637,adrianaafonso.com.br,br,265,314,adrianaafonso.com.br,br,825122,5407,269,322
868595,5638,viscosimetro.com.br,br,265,312,viscosimetro.com.br,br,825523,5415,269,315
868728,5639,concursosjcm.com.br,br,265,310,concursosjcm.com.br,br,851233,5581,264,303
868796,5640,livreseguros.com.br,br,265,309,livreseguros.com.br,br,888027,5818,257,312
868877,5641,bidu.com.br,br,265,308,bidu.com.br,br,829928,5439,268,322
868878,5642,oregional.com.br,br,265,308,oregional.com.br,br,911245,5948,253,302
868879,5643,revistaft.com.br,br,265,308,revistaft.com.br,br,840335,5503,266,310
868880,5644,trizyinteriores.com.br,br,265,308,trizyinteriores.com.br,br,820607,5375,270,321
868941,5645,patosnoticias.com.br,br,265,307,patosnoticias.com.br,br,882951,5784,258,304
869013,5646,cataventocultural.org.br,br,265,306,cataventocultural.org.br,br,795178,5207,276,317
869422,5647,geap.com.br,br,265,301,geap.com.br,br,840896,5508,266,303
869423,5648,granadoacessorios.com.br,br,265,301,granadoacessorios.com.br,br,883103,5786,258,302
869424,5649,parquedamonica.com.br,br,265,301,parquedamonica.com.br,br,888821,5827,257,300
869425,5650,saint-gobain.com.br,br,265,301,saint-gobain.com.br,br,767526,5028,283,315
869504,5651,unisagrado.edu.br,br,265,300,unisagrado.edu.br,br,-1,-1,-1,-1
869505,5652,abraz.org.br,br,265,300,abraz.org.br,br,747756,4911,288,326
869589,5653,cliqueepronto.com.br,br,265,299,cliqueepronto.com.br,br,846501,5544,265,300
869590,5654,crea-sc.org.br,br,265,299,crea-sc.org.br,br,783364,5132,279,312
869676,5655,revistanews.com.br,br,265,298,revistanews.com.br,br,800245,5241,275,304
869756,5656,cosmeticosbr.com.br,br,265,297,cosmeticosbr.com.br,br,817642,5357,271,302
869757,5657,conpedi.org.br,br,265,297,conpedi.org.br,br,852272,5589,264,292
870253,5658,hstern.com.br,br,265,292,hstern.com.br,br,846502,5545,265,300
870350,5659,colab.com.br,br,265,291,colab.com.br,br,822149,5391,270,301
870745,5660,procelinfo.com.br,br,265,285,procelinfo.com.br,br,842050,5515,266,290
872109,5661,metrocptm.com.br,br,264,336,metrocptm.com.br,br,940328,6127,248,321
872227,5662,mtbbrasilia.com.br,br,264,332,mtbbrasilia.com.br,br,798052,5219,275,336
872262,5663,mzoliveiraeoliveira.com.br,br,264,331,mzoliveiraeoliveira.com.br,br,870402,5705,260,331
872294,5664,quero2ingressos.com.br,br,264,330,quero2ingressos.com.br,br,844142,5519,265,339
872336,5665,piniweb.com.br,br,264,329,piniweb.com.br,br,979335,6368,242,306
872337,5666,museulinguaportuguesa.org.br,br,264,329,museulinguaportuguesa.org.br,br,829540,5436,268,328
872494,5667,terraempresas.com.br,br,264,326,terraempresas.com.br,br,898431,5878,255,333
872600,5668,agencianotavel.com.br,br,264,324,agencianotavel.com.br,br,844714,5525,265,325
872665,5669,pokerlab.com.br,br,264,323,pokerlab.com.br,br,845009,5527,265,320
872854,5670,ananadv.com.br,br,264,320,ananadv.com.br,br,-1,-1,-1,-1
873437,5671,showpass.com.br,br,264,311,showpass.com.br,br,861001,5644,262,308
873498,5672,geralnasaude.com.br,br,264,310,geralnasaude.com.br,br,866054,5679,261,310
873735,5673,ultimoinstante.com.br,br,264,307,ultimoinstante.com.br,br,941686,6140,248,296
873736,5674,sesipr.org.br,br,264,307,sesipr.org.br,br,755930,4954,286,316
873827,5675,gpages.com.br,br,264,306,gpages.com.br,br,878021,5762,259,296
873907,5676,cimenge.com.br,br,264,305,cimenge.com.br,br,883192,5790,258,301
873908,5677,oberlo.com.br,br,264,305,oberlo.com.br,br,816594,5346,271,314
873980,5678,almapreta.com.br,br,264,304,almapreta.com.br,br,835550,5477,267,309
874307,5679,lojavirtualfc.com.br,br,264,300,lojavirtualfc.com.br,br,872249,5732,260,300
874308,5680,trecobox.com.br,br,264,300,trecobox.com.br,br,804415,5271,274,305
874415,5681,klm.com.br,br,264,299,klm.com.br,br,851234,5582,264,303
874416,5682,zup.com.br,br,264,299,zup.com.br,br,831171,5450,268,305
874508,5683,blogdovalente.com.br,br,264,298,blogdovalente.com.br,br,906738,5930,254,289
874698,5684,paraquemdoar.com.br,br,264,296,paraquemdoar.com.br,br,840982,5509,266,302
874801,5685,recife.br,br,264,295,recife.br,br,873223,5737,260,290
875088,5686,agrosmart.com.br,br,264,292,agrosmart.com.br,br,792068,5192,277,303
875089,5687,lentesaudax.com.br,br,264,292,lentesaudax.com.br,br,878770,5768,259,289
875090,5688,spsp.org.br,br,264,292,spsp.org.br,br,878332,5764,259,293
875183,5689,somoseducacao.com.br,br,264,291,somoseducacao.com.br,br,836784,5488,267,295
875272,5690,abenge.org.br,br,264,290,abenge.org.br,br,831866,5456,268,297
875425,5691,jornaldefiladelfia.com.br,br,264,288,jornaldefiladelfia.com.br,br,890740,5841,257,280
875426,5692,missydress.com.br,br,264,288,missydress.com.br,br,863055,5663,262,284
875672,5693,lingopass.com.br,br,264,284,lingopass.com.br,br,884462,5796,258,288
875756,5694,acessaodonto.com.br,br,264,282,acessaodonto.com.br,br,822804,5395,270,292
875920,5695,portorede.com.br,br,264,276,portorede.com.br,br,868720,5703,261,273
876831,5696,wikimetal.com.br,br,263,361,wikimetal.com.br,br,870116,5704,260,349
877132,5697,arteblog.com.br,br,263,334,arteblog.com.br,br,-1,-1,-1,-1
877380,5698,vidalink.com.br,br,263,327,vidalink.com.br,br,916086,5977,252,320
877579,5699,concepcaoconsultoria.com.br,br,263,323,concepcaoconsultoria.com.br,br,819800,5370,270,336
877693,5700,kravmaga.com.br,br,263,321,kravmaga.com.br,br,940681,6129,248,311
877694,5701,ssticamentos.com.br,br,263,321,ssticamentos.com.br,br,849952,5571,264,322
877796,5702,centerdebutantes.com.br,br,263,319,centerdebutantes.com.br,br,916019,5974,252,322
